y,x,clickSelects,PANEL,group,xmin,xmax,ymin,ymax
0.177914110429448,0.173125877768595,School: Southern  Group: 4  Total.Revenue: 7634685  Total.Expenses: 6550323  Total.Subsidy: 4577853  Revenue.Less.Expenses: 1084362  Rank: 211,1,41,0.0454545454545455,0.173125877768595,0.175942156003506,0.17988606485539
0.186678352322524,0.180958868709775,School: Nicholls State  Group: 4  Total.Revenue: 7367989  Total.Expenses: 7323983  Total.Subsidy: 4858717  Revenue.Less.Expenses: 44006  Rank: 212,1,43,0.0454545454545455,0.180958868709775,0.184706397896582,0.188650306748466
0.239263803680982,0.205446447630511,School: Texas- Pan American  Group: 4  Total.Revenue: 7351071  Total.Expenses: 7273539  Total.Subsidy: 5736757  Revenue.Less.Expenses: 77532  Rank: 213,1,55,0.0454545454545455,0.205446447630511,0.237291849255039,0.241235758106924
0.217353198948291,0.194112756984457,School: Arkansas-Pine Bluff  Group: 4  Total.Revenue: 7318670  Total.Expenses: 7318670  Total.Subsidy: 5330370  Revenue.Less.Expenses: 0  Rank: 214,1,50,0.0454545454545455,0.194112756984457,0.215381244522349,0.219325153374233
0.208588957055215,0.192732088584327,School: Indiana-Purdue Fort Wayne  Group: 4  Total.Revenue: 7097559  Total.Expenses: 7088525  Total.Subsidy: 5280864  Revenue.Less.Expenses: 9034  Rank: 215,1,48,0.0454545454545455,0.192732088584327,0.206617002629273,0.210560911481157
0.252410166520596,0.216977786984837,School: Indiana-Purdue Indianapolis  Group: 4  Total.Revenue: 7007213  Total.Expenses: 7019556  Total.Subsidy: 6150231  Revenue.Less.Expenses: -12343  Rank: 216,1,58,0.0454545454545455,0.216977786984837,0.250438212094654,0.254382120946538
0.234881682734443,0.199672522835858,School: Savannah State  Group: 4  Total.Revenue: 6942324  Total.Expenses: 6049901  Total.Subsidy: 5529724  Revenue.Less.Expenses: 892423  Rank: 217,1,54,0.0454545454545455,0.199672522835858,0.232909728308501,0.236853637160386
0.248028045574058,0.214504152184653,School: South Carolina Upstate  Group: 4  Total.Revenue: 6845156  Total.Expenses: 7010024  Total.Subsidy: 6061535  Revenue.Less.Expenses: -164868  Rank: 218,1,57,0.0454545454545455,0.214504152184653,0.246056091148116,0.25
0.221735319894829,0.194896881590324,School: Chicago State  Group: 4  Total.Revenue: 6087053  Total.Expenses: 5630586  Total.Subsidy: 5358486  Revenue.Less.Expenses: 456467  Rank: 219,1,51,0.0454545454545455,0.194896881590324,0.219763365468887,0.223707274320771
0.147239263803681,0.161490540667247,School: Alcorn State  Group: 4  Total.Revenue: 5995743  Total.Expenses: 5576931  Total.Subsidy: 4160650  Revenue.Less.Expenses: 418812  Rank: 220,1,34,0.0454545454545455,0.161490540667247,0.145267309377739,0.149211218229623
0.129710780017529,0.151617838483383,School: Jackson State  Group: 4  Total.Revenue: 5882042  Total.Expenses: 5882042  Total.Subsidy: 3806649  Revenue.Less.Expenses: 0  Rank: 221,1,30,0.0454545454545455,0.151617838483383,0.127738825591586,0.131682734443471
0.1954425942156,0.183091812580052,School: Maryland-Eastern Shore  Group: 4  Total.Revenue: 5706043  Total.Expenses: 5706043  Total.Subsidy: 4935197  Revenue.Less.Expenses: 0  Rank: 222,1,45,0.0454545454545455,0.183091812580052,0.193470639789658,0.197414548641543
0.120946538124452,0.149818027648285,School: Alabama A&M  Group: 4  Total.Revenue: 5516444  Total.Expenses: 6604394  Total.Subsidy: 3742114  Revenue.Less.Expenses: -1087950  Rank: 223,1,28,0.0454545454545455,0.149818027648285,0.11897458369851,0.122918492550394
0.142857142857143,0.157340866016487,School: North Carolina Asheville  Group: 4  Total.Revenue: 5444325  Total.Expenses: 5535771  Total.Subsidy: 4011857  Revenue.Less.Expenses: -91446  Rank: 224,1,33,0.0454545454545455,0.157340866016487,0.140885188431201,0.144829097283085
0.0639789658194566,0.100386523565321,School: Grambling State  Group: 4  Total.Revenue: 5068048  Total.Expenses: 6955233  Total.Subsidy: 1969671  Revenue.Less.Expenses: -1887185  Rank: 225,1,15,0.0454545454545455,0.100386523565321,0.0620070113935145,0.0659509202453988
0.0902716914986854,0.120876868619749,School: Mississippi Valley State  Group: 4  Total.Revenue: 4643265  Total.Expenses: 4643265  Total.Subsidy: 2704384  Revenue.Less.Expenses: 0  Rank: 226,1,21,0.0454545454545455,0.120876868619749,0.0882997370727432,0.0922436459246275
0.0858895705521472,0.11934903043924,School: Coppin State  Group: 4  Total.Revenue: 3332260  Total.Expenses: 3503649  Total.Subsidy: 2649601  Revenue.Less.Expenses: -171389  Rank: 227,1,20,0.0454545454545455,0.11934903043924,0.0839176161262051,0.0878615249780894
0.0727432077125329,0.106493190950406,School: New Orleans  Group: 4  Total.Revenue: 3100602  Total.Expenses: 2955212  Total.Subsidy: 2188635  Revenue.Less.Expenses: 145390  Rank: 228,1,17,0.0454545454545455,0.106493190950406,0.0707712532865907,0.074715162138475
